-0.194175,0.2589,-0.517799,0.71708,0.7170770000000001,-0.019417,0.22977399999999998,0.010787,0.5355989999999999,0.649838,0.42502700000000004,1.0,30.202871999999996
0.032333999999999995,0.25864899999999996,-0.355642,0.097087,0.09709,-0.25865,0.116389,-0.07975299999999999,0.292594,0.5354,0.39766999999999997,0.0,30.232196000000002
-0.517799,1.035595,-0.647246,-0.096993,-0.096996,-0.21359099999999998,0.174758,0.075513,0.245955,0.611003,0.573894,0.0,30.202871999999996
0.0,0.715444,-0.48780500000000004,-0.485437,-0.485437,0.26666799999999996,0.572358,0.555014,0.54309,1.0549600000000001,1.041735,0.0,30.056256
-0.8093229999999999,0.323733,-0.8416959999999999,0.45528100000000005,0.455283,-0.05179500000000001,0.06151,0.138126,0.032375,0.5192640000000001,0.580557,0.0,30.193096999999998
0.032648,0.261182,-0.914133,-0.8416959999999999,-0.8416959999999999,0.620308,0.741105,0.9489620000000001,0.824357,1.2615100000000001,1.3842649999999999,-1.0,29.938963
1.0974389999999998,1.163951,-0.598607,-1.82827,-1.828273,1.922182,2.258066,2.627205,2.564019,2.913204,3.1626220000000003,-1.0,29.391596999999997
0.8364,1.170964,-0.301104,-0.598607,-0.598603,1.860154,2.509202,2.993198,3.05788,3.27869,3.652282,-1.0,29.215658
-1.460827,0.398403,-2.357241,0.7694949999999999,0.769491,0.664008,1.513942,2.0053099999999997,2.1596919999999997,2.249666,2.751215,1.0,29.44047
0.6026050000000001,0.736522,-0.803488,-0.8300129999999999,-0.8300139999999999,0.823567,2.0923990000000003,2.593459,2.87412,2.923333,3.430419,-1.0,29.196109999999997
-1.607612,0.262464,-1.64042,2.042179,2.04218,-1.292649,-0.088581,0.393702,0.761157,0.797902,1.251095,1.0,29.792346999999996
0.527357,1.351351,0.0,-0.459318,-0.459316,-0.659196,0.177982,0.678972,1.120633,1.189189,1.554604,0.0,29.655506
-0.8308409999999999,0.365573,-0.8308409999999999,-0.823995,-0.823995,0.299104,0.74111,1.318268,1.8062490000000002,1.9581259999999998,2.210037,-1.0,29.411146000000002
1.1133600000000001,1.585702,-0.337375,-1.495517,-1.495515,1.4979770000000001,1.896088,2.60459,3.117411,3.350879,3.504275,-1.0,28.971297999999997
-1.368491,0.567423,-1.4686219999999999,1.0796219999999999,1.07962,0.473967,0.49733299999999997,1.348468,1.8324470000000002,2.146866,2.257458,1.0,29.284078000000004
0.605857,1.279034,-0.43756000000000006,-0.8344459999999999,-0.8344469999999999,0.801079,1.033325,1.934257,2.446992,2.858301,2.975433,-1.0,29.039718
0.303951,0.810534,-0.6079060000000001,-0.33658000000000005,-0.33658000000000005,0.6484260000000001,1.21918,1.98131,2.532926,3.0205990000000003,3.177978,0.0,28.941976
-0.10218300000000001,0.306539,-1.0218049999999999,-0.844309,-0.84431,1.0081719999999998,1.900543,2.499998,3.1301069999999998,3.6716599999999997,3.912351,-1.0,28.697615999999996
-0.101482,0.405957,-0.43978,0.681192,0.681196,0.270636,1.021651,1.538115,2.229365,2.771314,3.070592,1.0,28.893103000000004
0.101729,0.610376,-0.271278,-0.236803,-0.236804,0.189894,1.132585,1.462641,2.270259,2.802304,3.177347,0.0,28.824683
-0.435514,0.402007,-0.53601,1.220753,1.220752,-0.924623,-0.298159,0.06476699999999999,0.8609700000000001,1.388274,1.825795,1.0,29.176561
-0.299103,0.764374,-0.432041,0.80402,0.8040189999999999,-1.395812,-1.1764709999999998,-0.728924,-0.083084,0.438684,0.915033,1.0,29.411146000000002
0.16655599999999998,0.699534,-0.066622,-0.23263499999999998,-0.232633,-0.726184,-0.969356,-0.468579,0.003329,0.544968,1.039305,0.0,29.342726000000003
0.06639400000000001,0.232404,-0.265604,0.333115,0.33311199999999996,-0.683932,-1.13878,-0.799028,-0.43326899999999996,0.12616,0.603141,0.0,29.44047
-0.363874,0.363877,-0.529276,0.365203,0.365201,-0.555737,-1.409194,-1.080602,-0.9047280000000001,-0.297715,0.145553,0.0,29.547987
-0.232481,0.099628,-0.730661,-0.396953,-0.396951,0.013281999999999999,-0.8834299999999999,-0.7682979999999999,-0.596151,-0.0053170000000000005,0.429533,0.0,29.430696
